model,fold,hypothesis_label,accuracy,precision_binary,recall_binary,f1_binary,precision_micro,recall_micro,f1_micro,f1_macro,cohen_kappa,prevalence,roc_auc,pr_auc,n_pairs,n_pos_entail
identities,1,disabled people,1,1,1,1,1,1,1,1,1,0.043209877,1,1,162,7
identities,1,jews,0.981481481,1,0.571428571,0.727272727,0.981481481,0.981481481,0.981481481,0.858844031,0.718424102,0.043209877,0.955760369,0.875324675,162,7
identities,1,lgbtqqia+,0.944444444,0.75,0.6,0.666666667,0.944444444,0.944444444,0.944444444,0.818181818,0.6367713,0.092592593,0.970521542,0.711434557,162,15
identities,1,men,0.950617284,0.913043478,0.777777778,0.84,0.950617284,0.950617284,0.950617284,0.90540146,0.811023622,0.166666667,0.925102881,0.879557602,162,27
identities,1,multiple (or other specific) religious or minority groups,0.981481481,0,0,0,0.981481481,0.981481481,0.981481481,0.495327103,0,0.018518519,0.932914046,0.695238095,162,3
identities,1,muslims,0.99382716,0.875,1,0.933333333,0.99382716,0.99382716,0.99382716,0.965048544,0.930112166,0.043209877,0.999078341,0.982142857,162,7
identities,1,"people with an immigration background, including immigrants",0.932098765,0.971428571,0.772727273,0.860759494,0.932098765,0.932098765,0.932098765,0.907930767,0.816628936,0.271604938,0.979198767,0.966912033,162,44
identities,1,women,0.925925926,0.93442623,0.876923077,0.904761905,0.925925926,0.925925926,0.925925926,0.922077922,0.844255728,0.401234568,0.943061063,0.918367083,162,65
identities,2,Ethnic and racial minorities,0.98125,0,0,0,0.98125,0.98125,0.98125,0.495268139,0,0.01875,0.866242038,0.417241379,160,3
identities,2,christians,0.98125,1,0.571428571,0.727272727,0.98125,0.98125,0.98125,0.858781995,0.718309859,0.04375,1,1,160,7
identities,2,cisgender and heterosexuals,0.9875,1,0.5,0.666666667,0.9875,0.9875,0.9875,0.83014862,0.661016949,0.025,0.983974359,0.821428571,160,4
identities,2,disabled people,0.99375,1,0.833333333,0.909090909,0.99375,0.99375,0.99375,0.952927332,0.905882353,0.0375,0.994588745,0.924242424,160,6
identities,2,jews,0.99375,1,0.857142857,0.923076923,0.99375,0.99375,0.99375,0.959909797,0.919839679,0.04375,1,1,160,7
identities,2,lgbtqqia+,0.975,0.777777778,1,0.875,0.975,0.975,0.975,0.930555556,0.86135182,0.0875,0.992661448,0.921743249,160,14
identities,2,men,0.95625,0.954545455,0.777777778,0.857142857,0.95625,0.95625,0.95625,0.915656299,0.831629585,0.16875,0.962684489,0.905070099,160,27
identities,2,multiple (or other specific) religious or minority groups,0.9875,1,0.333333333,0.5,0.9875,0.9875,0.9875,0.746835443,0.495268139,0.01875,0.878980892,0.399054374,160,3
identities,2,muslims,0.96875,1,0.285714286,0.444444444,0.96875,0.96875,0.96875,0.714183637,0.433427762,0.04375,0.902894491,0.749207375,160,7
identities,2,"people with an immigration background, including immigrants",0.95,0.909090909,0.909090909,0.909090909,0.95,0.95,0.95,0.937304075,0.87460815,0.275,0.982170846,0.954171977,160,44
identities,2,women,0.95,0.952380952,0.923076923,0.9375,0.95,0.95,0.95,0.947916667,0.895850285,0.40625,0.984777328,0.966212773,160,65
identities,3,Ethnic and racial minorities,0.98136646,0,0,0,0.98136646,0.98136646,0.98136646,0.495297806,0,0.01863354,0.997890295,0.916666667,161,3
identities,3,christians,0.98136646,1,0.571428571,0.727272727,0.98136646,0.98136646,0.98136646,0.858813213,0.718367347,0.043478261,0.990723562,0.850092764,161,7
identities,3,cisgender and heterosexuals,1,1,1,1,1,1,1,1,1,0.02484472,1,1,161,4
identities,3,disabled people,0.99378882,1,0.833333333,0.909090909,0.99378882,0.99378882,0.99378882,0.952937738,0.905902981,0.037267081,1,1,161,6
identities,3,jews,0.99378882,1,0.857142857,0.923076923,0.99378882,0.99378882,0.99378882,0.959920339,0.919860627,0.043478261,0.941558442,0.871428571,161,7
identities,3,lgbtqqia+,0.950310559,0.875,0.5,0.636363636,0.950310559,0.950310559,0.950310559,0.804848485,0.611814346,0.086956522,0.920310982,0.703290479,161,14
identities,3,men,0.962732919,0.956521739,0.814814815,0.88,0.962732919,0.962732919,0.962732919,0.928970588,0.858108108,0.167701863,0.945826423,0.907048376,161,27
identities,3,multiple (or other specific) religious or minority groups,0.98136646,0,0,0,0.98136646,0.98136646,0.98136646,0.495297806,0,0.01863354,0.744725738,0.053172115,161,3
identities,3,muslims,0.98757764,0.857142857,0.857142857,0.857142857,0.98757764,0.98757764,0.98757764,0.925324675,0.850649351,0.043478261,0.950834879,0.853683846,161,7
identities,3,"people with an immigration background, including immigrants",0.919254658,0.942857143,0.75,0.835443038,0.919254658,0.919254658,0.919254658,0.890972548,0.782861293,0.273291925,0.897047397,0.898226635,161,44
identities,3,women,0.962732919,0.983606557,0.923076923,0.952380952,0.962732919,0.962732919,0.962732919,0.960884354,0.921819359,0.403726708,0.990544872,0.988891249,161,65
identities,4,Ethnic and racial minorities,0.987261146,1,0.333333333,0.5,0.987261146,0.987261146,0.987261146,0.746774194,0.495176849,0.01910828,0.997835498,0.916666667,157,3
identities,4,christians,0.961783439,0.6,0.428571429,0.5,0.961783439,0.961783439,0.961783439,0.740066225,0.480705623,0.044585987,0.933333333,0.662607416,157,7
identities,4,cisgender and heterosexuals,0.987261146,0.6,1,0.75,0.987261146,0.987261146,0.987261146,0.871732026,0.743882545,0.01910828,0.997835498,0.916666667,157,3
identities,4,disabled people,0.993630573,0.857142857,1,0.923076923,0.993630573,0.993630573,0.993630573,0.959877332,0.919775166,0.038216561,0.998896247,0.976190476,157,6
identities,4,jews,0.98089172,1,0.5,0.666666667,0.98089172,0.98089172,0.98089172,0.828415301,0.65795207,0.038216561,0.759381898,0.54487038,157,6
identities,4,lgbtqqia+,0.987261146,0.928571429,0.928571429,0.928571429,0.987261146,0.987261146,0.987261146,0.960789211,0.921578422,0.089171975,0.998001998,0.984126984,157,14
identities,4,men,0.961783439,0.956521739,0.814814815,0.88,0.961783439,0.961783439,0.961783439,0.928636364,0.857445521,0.171974522,0.991168091,0.966635636,157,27
identities,4,multiple (or other specific) religious or minority groups,0.993630573,1,0.5,0.666666667,0.993630573,0.993630573,0.993630573,0.831725616,0.663811563,0.012738854,0.974193548,0.6,157,2
identities,4,muslims,0.993630573,1,0.833333333,0.909090909,0.993630573,0.993630573,0.993630573,0.95289529,0.905818836,0.038216561,0.981236203,0.876811594,157,6
identities,4,"people with an immigration background, including immigrants",0.974522293,1,0.909090909,0.952380952,0.974522293,0.974522293,0.974522293,0.967494824,0.935043442,0.280254777,0.996379726,0.991722468,157,44
identities,4,women,0.917197452,0.981481481,0.815384615,0.890756303,0.917197452,0.917197452,0.917197452,0.912044818,0.825002144,0.414012739,0.989130435,0.986339063,157,65
business_activity,0,entrepreneurs (SMEs),0.915789474,0.833333333,0.416666667,0.555555556,0.915789474,0.915789474,0.915789474,0.754521964,0.514687101,0.126315789,0.888554217,0.717068206,95,12
business_activity,0,entrepreneurs (large enterprises),0.789473684,0.928571429,0.40625,0.565217391,0.789473684,0.789473684,0.789473684,0.713164251,0.453080023,0.336842105,0.848214286,0.819619536,95,32
business_activity,0,entrepreneurs in [specific] sector,0.610526316,0.918918919,0.5,0.647619048,0.610526316,0.610526316,0.610526316,0.606162465,0.288893385,0.715789474,0.735294118,0.898498276,95,68
business_activity,1,entrepreneurs (SMEs),0.884210526,0.545454545,0.5,0.52173913,0.884210526,0.884210526,0.884210526,0.727935433,0.456012493,0.126315789,0.84437751,0.688976424,95,12
business_activity,1,entrepreneurs (large enterprises),0.863157895,1,0.59375,0.745098039,0.863157895,0.863157895,0.863157895,0.82578643,0.659685864,0.336842105,0.889880952,0.884260343,95,32
business_activity,1,entrepreneurs in [specific] sector,0.694736842,1,0.573529412,0.728971963,0.694736842,0.694736842,0.694736842,0.689787186,0.433244188,0.715789474,0.738017429,0.908184333,95,68
business_activity,2,entrepreneurs (SMEs),0.925531915,0.857142857,0.5,0.631578947,0.925531915,0.925531915,0.925531915,0.795079415,0.593325093,0.127659574,0.978658537,0.884891729,94,12
business_activity,2,entrepreneurs (large enterprises),0.936170213,1,0.8125,0.896551724,0.936170213,0.936170213,0.936170213,0.925198939,0.851108765,0.340425532,0.920362903,0.927467629,94,32
business_activity,2,entrepreneurs in [specific] sector,0.680851064,0.931818182,0.602941176,0.732142857,0.680851064,0.680851064,0.680851064,0.668703008,0.379401408,0.723404255,0.738122172,0.891153454,94,68
business_activity,3,entrepreneurs (SMEs),0.905263158,0.714285714,0.416666667,0.526315789,0.905263158,0.905263158,0.905263158,0.736842105,0.477703115,0.126315789,0.797188755,0.629101465,95,12
business_activity,3,entrepreneurs (large enterprises),0.873684211,1,0.625,0.769230769,0.873684211,0.873684211,0.873684211,0.841137124,0.68852459,0.336842105,0.879960317,0.873491849,95,32
business_activity,3,entrepreneurs in [specific] sector,0.694736842,0.953488372,0.602941176,0.738738739,0.694736842,0.694736842,0.694736842,0.685825066,0.413455397,0.715789474,0.788671024,0.883892564,95,68
business_activity,4,entrepreneurs (SMEs),0.872340426,0,0,0,0.872340426,0.872340426,0.872340426,0.465909091,-0.019891501,0.117021277,0.670317634,0.311583694,94,11
business_activity,4,entrepreneurs (large enterprises),0.829787234,0.9,0.5625,0.692307692,0.829787234,0.829787234,0.829787234,0.787330317,0.583148559,0.340425532,0.803427419,0.801591509,94,32
business_activity,4,entrepreneurs in [specific] sector,0.680851064,0.913043478,0.617647059,0.736842105,0.680851064,0.680851064,0.680851064,0.66571835,0.367713004,0.723404255,0.844457014,0.940865191,94,68
age_family,0,couples,0.98816568,1,0.75,0.857142857,0.98816568,0.98816568,0.98816568,0.925485009,0.851101322,0.047337278,1,1,169,8
age_family,0,elderly,0.99408284,1,0.857142857,0.923076923,0.99408284,0.99408284,0.99408284,0.96,0.92001893,0.041420118,0.995590829,0.94047619,169,7
age_family,0,middle-aged and pre-retirement age groups,0.982248521,1,0.25,0.4,0.982248521,0.982248521,0.982248521,0.695495495,0.394265233,0.023668639,0.990909091,0.85,169,4
age_family,0,minors,0.905325444,0.965517241,0.8,0.875,0.905325444,0.905325444,0.905325444,0.899404762,0.799881587,0.414201183,0.982683983,0.979901591,169,70
age_family,0,parents and families,0.958579882,1,0.815789474,0.898550725,0.958579882,0.958579882,0.958579882,0.93626421,0.872864052,0.224852071,0.98915227,0.974518273,169,38
age_family,0,singles,0.99408284,0.857142857,1,0.923076923,0.99408284,0.99408284,0.99408284,0.96,0.92001893,0.035502959,1,1,169,6
age_family,0,youth,0.911242604,0.943396226,0.806451613,0.869565217,0.911242604,0.911242604,0.911242604,0.901150322,0.802923113,0.366863905,0.971208924,0.958572462,169,62
age_family,1,couples,1,1,1,1,1,1,1,1,1,0.041176471,1,1,170,7
age_family,1,elderly,0.970588235,1,0.285714286,0.444444444,0.970588235,0.970588235,0.970588235,0.714669352,0.434087883,0.041176471,0.755477651,0.727079704,170,7
age_family,1,middle-aged and pre-retirement age groups,0.982352941,0.666666667,0.5,0.571428571,0.982352941,0.982352941,0.982352941,0.781209781,0.562607204,0.023529412,0.989457831,0.715277778,170,4
age_family,1,minors,0.882352941,0.890625,0.814285714,0.850746269,0.882352941,0.882352941,0.882352941,0.876829445,0.75397974,0.411764706,0.905285714,0.916582992,170,70
age_family,1,parents and families,0.964705882,1,0.842105263,0.914285714,0.964705882,0.964705882,0.964705882,0.946031746,0.892268695,0.223529412,0.964314195,0.957555709,170,38
age_family,1,singles,0.994117647,0.857142857,1,0.923076923,0.994117647,0.994117647,0.994117647,0.96000941,0.920037629,0.035294118,1,1,170,6
age_family,1,youth,0.911764706,0.850746269,0.919354839,0.88372093,0.911764706,0.911764706,0.911764706,0.906315441,0.812802819,0.364705882,0.951164875,0.934635984,170,62
age_family,2,couples,0.975757576,0.8,0.571428571,0.666666667,0.975757576,0.975757576,0.975757576,0.827044025,0.654450262,0.042424242,0.944846293,0.614330469,165,7
age_family,2,elderly,0.96969697,0.75,0.428571429,0.545454545,0.96969697,0.96969697,0.96969697,0.764890282,0.530983513,0.042424242,0.962025316,0.756060606,165,7
age_family,2,middle-aged and pre-retirement age groups,0.981818182,0.666666667,0.5,0.571428571,0.981818182,0.981818182,0.981818182,0.781070323,0.562334218,0.024242424,0.866459627,0.615530303,165,4
age_family,2,minors,0.915151515,0.9375,0.857142857,0.895522388,0.915151515,0.915151515,0.915151515,0.912046908,0.824334601,0.424242424,0.969323308,0.957317006,165,70
age_family,2,parents and families,0.945454545,0.891891892,0.868421053,0.88,0.945454545,0.945454545,0.945454545,0.922352941,0.844714002,0.23030303,0.959593867,0.923726348,165,38
age_family,2,singles,0.993939394,1,0.8,0.888888889,0.993939394,0.993939394,0.993939394,0.942886812,0.885813149,0.03030303,0.97125,0.835714286,165,5
age_family,2,youth,0.945454545,0.949152542,0.903225806,0.925619835,0.945454545,0.945454545,0.945454545,0.941278817,0.882599415,0.375757576,0.962261196,0.95901742,165,62
age_family,3,couples,0.975609756,0.8,0.571428571,0.666666667,0.975609756,0.975609756,0.975609756,0.827004219,0.654373024,0.042682927,0.991355778,0.708390023,164,7
age_family,3,elderly,0.975609756,0.8,0.571428571,0.666666667,0.975609756,0.975609756,0.975609756,0.827004219,0.654373024,0.042682927,0.923566879,0.59822244,164,7
age_family,3,middle-aged and pre-retirement age groups,0.975609756,0,0,0,0.975609756,0.975609756,0.975609756,0.49382716,0,0.024390244,0.9796875,0.573051948,164,4
age_family,3,minors,0.890243902,0.90625,0.828571429,0.865671642,0.890243902,0.890243902,0.890243902,0.886444068,0.773202213,0.426829268,0.956231003,0.937888675,164,70
age_family,3,parents and families,0.945121951,0.914285714,0.842105263,0.876712329,0.945121951,0.945121951,0.945121951,0.920709106,0.841494845,0.231707317,0.974728488,0.933740381,164,38
age_family,3,singles,1,1,1,1,1,1,1,1,1,0.030487805,1,1,164,5
age_family,3,youth,0.93902439,0.964285714,0.870967742,0.915254237,0.93902439,0.93902439,0.93902439,0.933817595,0.867827208,0.37804878,0.962839975,0.963403588,164,62
age_family,4,couples,0.993975904,0.875,1,0.933333333,0.993975904,0.993975904,0.993975904,0.96508938,0.93019344,0.042168675,0.999101527,0.982142857,166,7
age_family,4,elderly,0.969879518,0.666666667,0.571428571,0.615384615,0.969879518,0.969879518,0.969879518,0.799855317,0.599807136,0.042168675,0.992812219,0.868707483,166,7
age_family,4,middle-aged and pre-retirement age groups,0.981927711,0,0,0,0.981927711,0.981927711,0.981927711,0.495440729,0,0.018072289,0.916155419,0.213756614,166,3
age_family,4,minors,0.891566265,0.82278481,0.942028986,0.878378378,0.891566265,0.891566265,0.891566265,0.890276146,0.781355188,0.415662651,0.935156133,0.899567321,166,69
age_family,4,parents and families,0.93373494,0.864864865,0.842105263,0.853333333,0.93373494,0.93373494,0.93373494,0.905265888,0.810541606,0.228915663,0.947779605,0.887844757,166,38
age_family,4,singles,0.987951807,0.8,0.8,0.8,0.987951807,0.987951807,0.987951807,0.89689441,0.79378882,0.030120482,0.982608696,0.705833333,166,5
age_family,4,youth,0.903614458,0.848484848,0.903225806,0.875,0.903614458,0.903614458,0.903614458,0.898284314,0.796693203,0.373493976,0.931916873,0.863743787,166,62
labor_market_w_entrepreneurs,0,CEOs and corporate leaders,0.959276018,1,0.4,0.571428571,0.959276018,0.959276018,0.959276018,0.77502545,0.554135844,0.067873303,0.914239482,0.792791394,221,15
labor_market_w_entrepreneurs,0,civil servants,0.981900452,1,0.6,0.75,0.981900452,0.981900452,0.981900452,0.870305164,0.741217799,0.045248869,0.919905213,0.808847771,221,10
labor_market_w_entrepreneurs,0,employers,0.972850679,0.785714286,0.785714286,0.785714286,0.972850679,0.972850679,0.972850679,0.885610766,0.771221532,0.063348416,0.931331953,0.778023366,221,14
labor_market_w_entrepreneurs,0,entrepreneur,0.828054299,0.822222222,0.770833333,0.795698925,0.828054299,0.828054299,0.828054299,0.823630712,0.647527911,0.43438914,0.9095,0.885395854,221,96
labor_market_w_entrepreneurs,0,housewife and househusband,1,1,1,1,1,1,1,1,1,0.022624434,1,1,221,5
labor_market_w_entrepreneurs,0,retirees,0.990950226,0.8,0.8,0.8,0.990950226,0.990950226,0.990950226,0.897685185,0.79537037,0.022624434,0.992592593,0.743333333,221,5
labor_market_w_entrepreneurs,0,self-employed and freelancers,0.995475113,1,0.75,0.857142857,0.995475113,0.995475113,0.995475113,0.927422003,0.854891661,0.018099548,1,1,221,4
labor_market_w_entrepreneurs,0,unemployed,0.990950226,1,0.818181818,0.9,0.990950226,0.990950226,0.990950226,0.947630332,0.895310279,0.049773756,0.977489177,0.916955479,221,11
labor_market_w_entrepreneurs,0,wage and salary earners,0.882352941,0.918918919,0.772727273,0.839506173,0.882352941,0.882352941,0.882352941,0.873324515,0.747739046,0.398190045,0.944634313,0.933449056,221,88
labor_market_w_entrepreneurs,1,CEOs and corporate leaders,0.96460177,0.705882353,0.8,0.75,0.96460177,0.96460177,0.96460177,0.86547619,0.731032431,0.066371681,0.976935229,0.758430564,226,15
labor_market_w_entrepreneurs,1,civil servants,0.982300885,1,0.6,0.75,0.982300885,0.982300885,0.982300885,0.870412844,0.741418764,0.044247788,0.979166667,0.873582766,226,10
labor_market_w_entrepreneurs,1,employers,0.982300885,0.857142857,0.857142857,0.857142857,0.982300885,0.982300885,0.982300885,0.923854447,0.847708895,0.061946903,0.986185984,0.868793745,226,14
labor_market_w_entrepreneurs,1,entrepreneur,0.840707965,0.941176471,0.666666667,0.780487805,0.840707965,0.840707965,0.840707965,0.827743902,0.661112962,0.424778761,0.940304487,0.937502198,226,96
labor_market_w_entrepreneurs,1,housewife and househusband,1,1,1,1,1,1,1,1,1,0.017699115,1,1,226,4
labor_market_w_entrepreneurs,1,retirees,0.991150442,1,0.5,0.666666667,0.991150442,0.991150442,0.991150442,0.831091181,0.662686567,0.017699115,0.996621622,0.854166667,226,4
labor_market_w_entrepreneurs,1,self-employed and freelancers,0.995575221,0.8,1,0.888888889,0.995575221,0.995575221,0.995575221,0.943315776,0.88665998,0.017699115,0.998873874,0.95,226,4
labor_market_w_entrepreneurs,1,unemployed,0.986725664,1,0.727272727,0.842105263,0.986725664,0.986725664,0.986725664,0.917588428,0.835356969,0.048672566,0.961945032,0.918991899,226,11
labor_market_w_entrepreneurs,1,wage and salary earners,0.933628319,0.962025316,0.863636364,0.910179641,0.933628319,0.933628319,0.933628319,0.928774031,0.857790083,0.389380531,0.974555336,0.973627613,226,88
labor_market_w_entrepreneurs,2,CEOs and corporate leaders,0.959641256,0.857142857,0.428571429,0.571428571,0.959641256,0.959641256,0.959641256,0.77512605,0.552707823,0.062780269,0.930280246,0.642448663,223,14
labor_market_w_entrepreneurs,2,civil servants,0.98206278,0.777777778,0.777777778,0.777777778,0.98206278,0.98206278,0.98206278,0.884215992,0.768431983,0.040358744,0.994288681,0.872602089,223,9
labor_market_w_entrepreneurs,2,employers,0.986547085,1,0.785714286,0.88,0.986547085,0.986547085,0.986547085,0.936437055,0.872982723,0.062780269,0.975051265,0.867546605,223,14
labor_market_w_entrepreneurs,2,entrepreneur,0.811659193,0.909090909,0.625,0.740740741,0.811659193,0.811659193,0.811659193,0.796426708,0.600665132,0.430493274,0.933809055,0.922082691,223,96
labor_market_w_entrepreneurs,2,housewife and househusband,1,1,1,1,1,1,1,1,1,0.01793722,1,1,223,4
labor_market_w_entrepreneurs,2,retirees,0.995515695,1,0.75,0.857142857,0.995515695,0.995515695,0.995515695,0.927432476,0.854912167,0.01793722,0.815068493,0.756024096,223,4
labor_market_w_entrepreneurs,2,self-employed and freelancers,0.986547085,0.6,0.75,0.666666667,0.986547085,0.986547085,0.986547085,0.829900839,0.659888155,0.01793722,0.993150685,0.691666667,223,4
labor_market_w_entrepreneurs,2,unemployed,0.98206278,0.875,0.7,0.777777778,0.98206278,0.98206278,0.98206278,0.884215992,0.768552154,0.044843049,0.954460094,0.742879626,223,10
labor_market_w_entrepreneurs,2,wage and salary earners,0.896860987,0.921052632,0.804597701,0.858895706,0.896860987,0.896860987,0.896860987,0.88881181,0.778205405,0.390134529,0.945824882,0.930704136,223,87
labor_market_w_entrepreneurs,3,CEOs and corporate leaders,0.95045045,0.714285714,0.357142857,0.476190476,0.95045045,0.95045045,0.95045045,0.725092874,0.45320197,0.063063063,0.943681319,0.636586021,222,14
labor_market_w_entrepreneurs,3,civil servants,0.977477477,1,0.444444444,0.615384615,0.977477477,0.977477477,0.977477477,0.801891844,0.60554371,0.040540541,0.963484611,0.835351377,222,9
labor_market_w_entrepreneurs,3,employers,0.990990991,0.923076923,0.923076923,0.923076923,0.990990991,0.990990991,0.990990991,0.959146117,0.918292234,0.058558559,0.997791682,0.975708502,222,13
labor_market_w_entrepreneurs,3,entrepreneur,0.797297297,0.93220339,0.572916667,0.709677419,0.797297297,0.797297297,0.797297297,0.776984038,0.567195217,0.432432432,0.87202381,0.876967643,222,96
labor_market_w_entrepreneurs,3,housewife and househusband,1,1,1,1,1,1,1,1,1,0.018018018,1,1,222,4
labor_market_w_entrepreneurs,3,retirees,0.990990991,0.75,0.75,0.75,0.990990991,0.990990991,0.990990991,0.872706422,0.745412844,0.018018018,0.994266055,0.861111111,222,4
labor_market_w_entrepreneurs,3,self-employed and freelancers,1,1,1,1,1,1,1,1,1,0.013513514,1,1,222,3
labor_market_w_entrepreneurs,3,unemployed,0.981981982,0.875,0.7,0.777777778,0.981981982,0.981981982,0.981981982,0.884194053,0.768508863,0.045045045,0.988679245,0.898646953,222,10
labor_market_w_entrepreneurs,3,wage and salary earners,0.90990991,0.971830986,0.793103448,0.873417722,0.90990991,0.90990991,0.90990991,0.901743826,0.804594666,0.391891892,0.955129842,0.952622106,222,87
labor_market_w_entrepreneurs,4,CEOs and corporate leaders,0.977477477,1,0.642857143,0.782608696,0.977477477,0.977477477,0.977477477,0.885366106,0.771322621,0.063063063,0.913118132,0.779715633,222,14
labor_market_w_entrepreneurs,4,civil servants,1,1,1,1,1,1,1,1,1,0.040540541,1,1,222,9
labor_market_w_entrepreneurs,4,employers,0.986486486,0.857142857,0.923076923,0.888888889,0.986486486,0.986486486,0.986486486,0.940847322,0.881705151,0.058558559,0.935958778,0.917493317,222,13
labor_market_w_entrepreneurs,4,entrepreneur,0.882882883,0.948051948,0.768421053,0.848837209,0.882882883,0.882882883,0.882882883,0.876624487,0.754946081,0.427927928,0.949937837,0.951358166,222,95
labor_market_w_entrepreneurs,4,housewife and househusband,1,1,1,1,1,1,1,1,1,0.018018018,1,1,222,4
labor_market_w_entrepreneurs,4,retirees,0.981981982,0.5,0.5,0.5,0.981981982,0.981981982,0.981981982,0.745412844,0.490825688,0.018018018,0.995412844,0.816666667,222,4
labor_market_w_entrepreneurs,4,self-employed and freelancers,0.990990991,1,0.333333333,0.5,0.990990991,0.990990991,0.990990991,0.747727273,0.496598639,0.013513514,0.99238965,0.666666667,222,3
labor_market_w_entrepreneurs,4,unemployed,0.972972973,0.75,0.6,0.666666667,0.972972973,0.972972973,0.972972973,0.82629108,0.652763295,0.045045045,0.958490566,0.799492063,222,10
labor_market_w_entrepreneurs,4,wage and salary earners,0.927927928,0.961038961,0.850574713,0.902439024,0.927927928,0.927927928,0.927927928,0.922648084,0.845632334,0.391891892,0.969178374,0.963000734,222,87
